"productid","transdate","customerid","age","residence","prodclass","amount","asset","salesprice","prodclass2"
"4719090900065","2001-01-22 00:00:00",595155,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",668132,"J ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",686143,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",697569,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",709095,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",710053,"B ","E ",110217,1,150,120,110217
"4719090900065","2001-01-22 00:00:00",710770,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",727983,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",765190,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",771153,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",772518,"J ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",781343,"H ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",792905,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",792943,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",794350,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",843461,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",862028,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",898522,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",917292,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",920308,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",924887,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",928724,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",935975,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",944090,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",945110,"K ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",948364,"I ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",950145,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",968607,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",969703,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",991063,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",994729,"E ","E ",110217,2,300,277,110217
"4719090900065","2001-01-22 00:00:00",996419,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",996426,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1028515,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1053654,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1061413,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1085471,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1086713,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1091359,"I ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1111231,"I ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1115178,"I ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1118889,"J ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1126860,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1136364,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1140460,"J ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1149647,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1154719,"F ","C ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1178463,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1178517,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1178654,"H ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1181883,"G ","B ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1200966,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1202533,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1204308,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1205282,"E ","C ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1216721,"C ","E ",110217,2,300,277,110217
"4719090900065","2001-01-22 00:00:00",1219081,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1227048,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1254266,"B ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1281286,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1310849,"C ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1325164,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1329742,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1332933,"H ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1353662,"E ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1354560,"G ","A ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1355499,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1363227,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1365207,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1372267,"D ","B ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1373585,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1373820,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1383966,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1400748,"F ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1415506,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1480214,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1482614,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1495287,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1502770,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1514650,"D ","B ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1517026,"D ","C ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1522655,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1530599,"C ","A ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1562842,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1570564,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1577310,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1577433,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1579055,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1579352,"D ","A ",110217,2,300,277,110217
"4719090900065","2001-01-22 00:00:00",1587807,"J ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1590944,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1600483,"D ","E ",110217,1,150,118,110217
"4719090900065","2001-01-22 00:00:00",1603385,"F ","D ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1607093,"F ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1608649,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1610376,"C ","D ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1623277,"D ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1624397,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1628586,"E ","E ",110217,2,300,268,110217
"4719090900065","2001-01-22 00:00:00",1635003,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1644081,"F ","C ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1645262,"F ","F ",110217,3,450,380,110217
"4719090900065","2001-01-22 00:00:00",1645781,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1647785,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1650082,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1657982,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1660562,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1660654,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1670424,"F ","C ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1671735,"G ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1672466,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1676297,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1680539,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1681628,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1687026,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1690323,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1690859,"F ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1691801,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1703771,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1705898,"J ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1708295,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1712216,"H ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1712339,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1714920,"A ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1715767,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1722734,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1725568,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1734126,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1738292,"H ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1740868,"F ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1752304,"H ","B ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1755985,"G ","F ",110217,2,300,277,110217
"4719090900065","2001-01-22 00:00:00",1761351,"F ","D ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1776614,"B ","C ",110217,2,300,238,110217
"4719090900065","2001-01-22 00:00:00",1778380,"B ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1779608,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1787306,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1794953,"D ","D ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1815757,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1822274,"B ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1822526,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1834178,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1846621,"K ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1848434,"K ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1850369,"H ","A ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1856057,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1874822,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1876123,"H ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1883619,"C ","F ",110217,1,150,118,110217
"4719090900065","2001-01-22 00:00:00",1886245,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1887747,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1888874,"D ","E ",110217,2,300,277,110217
"4719090900065","2001-01-22 00:00:00",1892086,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1895766,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1897432,"D ","F ",110217,1,150,124,110217
"4719090900065","2001-01-22 00:00:00",1899801,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1900361,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1905090,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1906028,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1906363,"H ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1909166,"E ","D ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1910711,"E ","A ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1914047,"D ","A ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1914092,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1914573,"F ","B ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1915860,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1915884,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1916119,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1916256,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1918939,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1928099,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1928525,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1946642,"F ","D ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1951110,"C ","A ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1957327,"E ","C ",110217,1,150,158,110217
"4719090900065","2001-01-22 00:00:00",1968286,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1970777,"D ","F ",110217,1,150,150,110217
"4719090900065","2001-01-22 00:00:00",1973167,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1976953,"D ","C ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1978117,"F ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1993127,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",1999211,"A ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2008998,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2015071,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2019604,"B ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2020372,"H ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2023939,"A ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2025438,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2030654,"A ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2031194,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2050133,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2052144,"C ","C ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2071855,"C ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2072555,"H ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2074931,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2075976,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2081847,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2084343,"F ","H ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2085777,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2089003,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2089935,"D ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2089942,"J ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2090597,"E ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2091402,"D ","C ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2111902,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2113968,"B ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2115351,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2120850,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2121895,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2127682,"E ","D ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2132532,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2134864,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2141886,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2144382,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2154039,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2157399,"G ","A ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2157412,"C ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2163673,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2164830,"G ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2165578,"J ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2165585,"J ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2167176,"C ","G ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2169248,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-22 00:00:00",2172385,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",16766,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",40907,"J ","H ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",48019,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",50920,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",150194,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",172202,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",184571,"F ","E ",110217,3,450,435,110217
"4719090900065","2001-01-23 00:00:00",197779,"D ","E ",110217,1,150,158,110217
"4719090900065","2001-01-23 00:00:00",230483,"D ","E ",110217,1,150,158,110217
"4719090900065","2001-01-23 00:00:00",319652,"D ","B ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",332262,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",336154,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",384506,"G ","A ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",422772,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",426275,"I ","H ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",477543,"J ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",620840,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",638180,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",639453,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",668309,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",692922,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",693035,"J ","G ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",701778,"D ","C ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",906388,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",909952,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",924252,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",926379,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",947565,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",950138,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",957755,"G ","E ",110217,1,150,158,110217
"4719090900065","2001-01-23 00:00:00",969581,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1015348,"K ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1031010,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1044737,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1166507,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1204070,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1206111,"D ","A ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1213775,"G ","C ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1227604,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1260427,"C ","F ",110217,1,150,132,110217
"4719090900065","2001-01-23 00:00:00",1303568,"I ","E ",110217,1,150,140,110217
"4719090900065","2001-01-23 00:00:00",1304022,"F ","D ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1327038,"H ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1360486,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1360493,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1396102,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1409727,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1412222,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1441154,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1445138,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1459913,"E ","G ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1534320,"C ","A ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1554649,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1557107,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1586046,"D ","G ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1607574,"H ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1632231,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1639049,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1640304,"I ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1676525,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1685039,"C ","G ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1694789,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1711042,"B ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1712650,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1719000,"J ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1719819,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1721522,"H ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1731569,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1742916,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1757514,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1765625,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1768213,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1781311,"B ","A ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1781328,"J ","A ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1784985,"C ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1809145,"F ","G ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1811308,"C ","B ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1814187,"G ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1822533,"D ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1823318,"G ","G ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1832617,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1846324,"K ","H ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1859904,"F ","D ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1874204,"F ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1876734,"D ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1897418,"C ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1907391,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1909494,"F ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1930290,"D ","D ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1939538,"D ","A ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1976847,"K ","H ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1978193,"G ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1987492,"J ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1993837,"K ","H ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",1998795,"E ","F ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",2015682,"E ","C ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",2027760,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",2036328,"E ","C ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",2046044,"D ","H ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",2054308,"E ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",2067421,"A ","E ",110217,1,150,119,110217
"4719090900065","2001-01-23 00:00:00",2078694,"B ","E ",110217,1,150,119,110217
